35  40  0   0
31 0 0 29 29 29 29 29 0 0 0 0      32  33 33 33 31     0 0    0  0  0 32 0 29 31 0 0 0 0   32 0 0 32 29
31 0 0 0  0 0 0 0 0     0 0 0     32 33   33 33 31       0 0 0 0   0  32  0 29 31 0 0 0 0 32 0 0 29 29
33  0 33 33 33 33 33 31  0 0 0 0   32 33 33 33 31 0   0  0  0 0  32 0 29 31 0 0 0 0        32 0 0 32 29
33  0 33 33 33 33 33 31  0 0 0 0   32 33 33 33 31 0   0  0  0 0  32 0 29 31 0 0 0 0 32 0 0 29 29
33  0 33 29 29 29 29 31  0 0 0 0   32 29 29 29 31 0   0  0  0 0  29 29 29 29 0 0 0 0 32 0 0 29 29
33  0 33 29 29 29 29 29 29 0  29 29 29 29 29 29 31  0  0 0  0 0 0 0 0 0 0 0 0 0 32 0 0 29 29
33  0 33 29 29 29 29 29 29 0  29 29 29 29 29 29 31  0  0 0  0 0 0 0 0 0 0 0 0 0 32 29 29 29 29
33  0 33 29 29 29 29 29 29 0  29 29 29 29 29 29 31  0  0 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 32
33  0 33 29 29 29 29 29 29 0  29 29 29 29 29 29 31  0  0 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 32
33  0 33 29 29 29 29 29 29 0  29 29 29 29 29 29 31  0  0 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 32
33  0 33 29 29 29 29 29 29 29 29 29 29 29 29 29 31  0  0 32 0 29 29 29 29 29 29 29 29 33 0 0 0 0 32
33  0 33 29 29 29 29 29 29 29 29 29 29 29 29 29 31  0  0 32 0 1 1 1 1 1 1 1 1 32 0 0 0 0 32
33  0 33 29 29 29 29 29 29 29 29 29 29 29 29 29 31  0  0 32 0 0 0 0 0 0 0 0 0 32 0 0 0 0 32
33  0 33 29 29 29 29 29 29 29 29 29 29 29 29 29 31  0  0 29 29 29 29 29 29 29 29 29 29 29 0 0 0 0 32
33 0 33 33 33 33 33 33 33 33 33 33 33 33 33 33 31  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 32
29  0 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29  29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29
