35  122  0   0
33  0 33 33 33 33 33 31  0 0 0 0   32 33 33 33 31 0   0 0  0 0  0 0 0 0 0 0 0 0        0 0 0 0 32
33  0 33 33 33 33 33 33  33 33 33 33   33 33 33 33 31 0   0 0  0 0  0 0 0 0 0 0 0 0 0 0 0 0 32
33  0 33 33 33 33 33 33  33 33 33 33   33 33 33 33 31 0   0 0 43 39 39 39 39 39 39 39 39 39 39 39 35 0 32
33  0 33 33 33 33 33 33  33 33  33 33 33 33 33 33 31 0  0 0 41 18 18 18 18 18 18 18 18 18 18 18 18 0 32
33  0 33 33 33 33 33 33  33 33  33 33 33 33 33 33 31  0  0   0 41 18 18 18 18 18 18 18 18 18 18 18 42 0 32
33  0 33 33 33 33 33  33  33 33  33 33 33 33 33 33 31  0  0  0 41 18 18 18 18 18 18 18 18 18 18 18 42 0 32
33  0 33 33 33 33 33 33 33     33  33 33 33 33 33 33 31  0  0 0 41 18 18 18 18 18 18 18 18 18 18 18 42 0 32
33  0 33 33 33 33  33  33   33  33  31 33 33 33 33 33 31 0 0 0  41 18 18 18 18 18 18 18 18 18 18 18 42 0 32
33  0 33 33 33 33 33 33 33 33 33 33 33 33 33 33 31  0   0 0 41 18 18 18 18 18 18 18 18 18 18 18  42 0 32
33  0 33 33 33 33 33 33 33 33 33 33 33 33 33 33 31  0   0 0 41 18 18 18 18 18 18 18 18 18  18 18 42 0 32
33  0 33 33 33  33  33  33  33  33  33  33  33  33  33  33 31  0  0 0 34 38 38 38 38 38 38 38 38 38 38 38 36 0 32
33  0 33 33 33  33  33  33  33  33  33  33  33  33  33  33  31  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32
33  0 33 33 33  33  33  33  33 33  33  33  33  33  33  33  31  0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32
33 0 33 33 33 33 33 33 33 33 33 33 33 33 33 33 31  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 32
33 0    33	29  29  33  29	29  29 29  29	33	0 33 33	33 33 33 33	 33	33 33 33 33	33 33 33 33	33 33 33 33	33 33 33
31	0	33  33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	 
31	0	33  33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
31	0	33  33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	
31	0	33  33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	 
31	0	33  33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
31	0	33  33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	 
31	0	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
31	0	33	33	0	29	0	33	33	0	33	33	33	33	33	33	0	33	33	33	33	33	33	33	33	33	33	0	33	33	33	33	33	33	33
31	0	33	33	0	0	0	33	0	0	33	0	0	0	0	0	0	0	0	0	33	33	33	33	33	33	33	0	33	33	33	33	33	33	33
31	0	33	33	33	33	33	33	0	33	33	0	33	33	33	33	33	33	33	0	33	33	33	33	33	33	33	0	33	33	33	33	33	33	33
31	0	33	33	33	33	33	0	0	33	33	0	0	0	33	33	33	33	33	0	33	33	33	33	33	29	33	0	33	29	29	33	33	33	33
31	0	33	0	0	0	33	0	33	33	33	33	33	0	33	33	33	33	33	0	33	33	33	33	0	0	0	0	0	0	0	0	33	33	33
31	0	33	33	33	0	33	0	0	0	33	33	33	0	33	33	33	33	33	0	33	33	33	33	33	0	33	0	33	33	33	0	33	33	33
31	0	33	29	33	0	33	33	33	0	33	33	33	0	33	33	33	0	0	0	33	29	29	29	33	0	33	0	33	33	33	0	33	33	33
31	0	0	0	33	0	0	0	0	0	0	0	0	0	33	33	33	0	33	33	33	0	0	0	0	0	33	0	33	0	0	0	33	33	33
31	0	0	0	33	33	33	33	33	33	33	29	33	33	33	33	33	0	33	33	33	0	33	33	33	33	33	0	33	33	33	33	33	33  33
33	33	33	0	33	33	29	29	29	33	0	0	0	0	33	33	33	0	0	33	33	0	33	33	33	33	0	0	33	33	33	33	33	33	33
33	33	33	0	33	0	0	0	0	33	0	29	33	0	32	33	33	33	0	33	33	0	33	33	33	33	33	33	33	33	33	33	33	33	33
33	33	33	0	33	0	33	33	0	33	0	0	32	0	33	29	33	33	0	33	33	0	33	33	33	0	0	0	0	0	33	33	33	33	33
33	33	33	0	0	0	33	33	0	33	33	0	32	0	0	0	33	33	0	0	0	0	33	29	29	0	33	33	33	0	0	33	33	33	33
33	33	33	33	33	33	33	33	0	33	33	0	33	33	33	0	32	33	33	33	33	0	0	0	0	0	33	33	33	0	33	33	33	33	33
33	33	33	33	33	33	33	33	0	0	29	0	33	33	31	0	32	33	33	29	29	29	33	33	33	33	33	33	33	0	0	33	33	33	33
33	33	33	33	33	33	33	33	33	0	0	0	33	33	31	0	32	33	31	0	0	0	32	33	33	33	33	33	33	0	33	33	33	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	31	0	32	33	31	0	33	0	32	33	33	29	29	29	29	0	33	33	33	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	31	0	32	33	31	0	33	0	32	33	33	0	0	0	0	0	33	33	33	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	31	0	0	33	31	0	33	0	33	0	33	33	33	0	33	33	33	33	33	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	32	31	0	33	0	0	0	32	0	33	33	29	33	33	33	33	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	31	0	32	31	0	33	33	33	0	32	0	33	33	0	33	29	29	33	33	33
33	33	33	33	33	33	33	33	33	33	33	33	29	29	29	33	0	32	31	0	33	33	31	0	32	0	0	0	0	0	0	0	33	33	33
33	33	33	33	33	33	33	33	33	33	33	33	0	0	0	0	0	33	31	0	33	33	33	0	32	0	33	33	0	33	33	33	33	33	33
33	33	33	33	33	33	33	33	33	33	33	31	0	33	33	29	29	29	31	0	33	0	0	0	32	0	33	33	0	33	33	33	33	33	33
33	33	33	33	33	33	33	33	33	33	33	31	0	33	33	0	0	0	0	0	33	0	32	33	33	0	33	33	0	33	0	0	0	0	33
33	33	33	33	33	33	33	33	33	33	33	33	0	0	0	0	33	33	33	33	33	0	32	33	33	0	33	33	0	33	0	33	33	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	33	33	33	33	31	0	32	33	33	33	33	33	0	33	0	0	0	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	31	0	0	0	33	33	31	0	32	29	29	29	29	33	0	33	33	33	0	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	31	0	33	33	33	33	33	0	0	0	0	0	0	0	0	33	33	33	0	33	33 
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	33	0	0	0	33	29	29	29	29	29	29	33	0	33	33	33	0	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	33	0	0	0	0	0	0	0	0	0	0	33	33	33	0	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	33	33	0	33	0	33	33	33	33	33	33	33	33	33	0	0	32
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	33	33	0	33	0	33	33	33	33	33	33	33	33	33	33	0	32
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	33	33	0	33	0	33	33	33	33	33	33	33	0	33	33	0	32
33	33	29	29	29	29	29	29	29	29	33	33	33	33	33	0	0	0	33	33	33	33	0	33	33	33	33	33	33	33	0	33	33	0	32
31	0	0	0	0	0	0	0	0	0	0	33	33	33	33	0	33	33	33	33	33	33	0	0	0	0	0	0	0	0	0	33	33	0	32
31	0	33	33	33	33	33	33	33	33	0	33	33	33	33	0	0	0	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	32
31	0	33	33	33	29	29	29	33	33	0	33	33	33	33	33	33	0	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	33
31	0	33	33	0	0	0	0	0	33	0	33	33	33	33	33	33	0	0	33	33	33	33	33	33	33	33	33	33	33	33	33	0	0	32
31	0	33	33	0	33	33	33	0	33	0	33	33	33	33	33	33	33	0	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	32
31	0	33	33	0	33	33	33	0	33	0	33	33	33	33	33	33	33	0	33	33	33	0	0	0	0	0	0	33	33	33	33	33	33	33
31	0	33	33	0	33	33	33	0	33	0	33	29	29	29	29	29	33	0	33	33	33	0	33	33	33	33	0	33	33	33	33	33	0	33
31	0	33	33	0	33	33	33	0	33	0	0	0	0	0	0	0	0	0	33	33	33	0	33	0	0	0	0	33	33	33	33	33	0	32
31	0	33	33	0	33	33	33	0	33	33	33	33	33	33	33	33	33	33	33	33	33	0	33	0	33	33	33	33	33	33	33	33	0	32
31	0	33	33	0	33	33	33	0	0	0	33	33	33	33	33	33	33	33	33	33	33	0	33	0	0	0	33	0	0	0	0	33	0	32
31	0	33	33	0	33	33	33	33	33	0	0	0	33	33	33	33	33	33	33	33	33	0	33	33	33	0	33	0	33	33	0	33	0	32
31	0	33	33	0	33	0	0	0	33	33	33	0	33	33	33	33	33	33	33	33	33	0	33	33	33	0	0	0	33	33	0	0	0	32
31	0	33	33	0	33	0	33	0	0	0	33	0	33	29	33	33	33	33	33	33	33	0	33	33	33	33	33	33	33	33	0	33	33	33
31	0	33	33	0	0	0	33	33	33	0	33	0	33	0	0	0	33	33	33	33	33	0	0	0	0	0	0	33	33	0	0	33	33	0
31	0	33	33	0	33	33	29	29	33	0	33	0	33	0	33	0	33	33	33	33	33	33	33	33	33	0	0	33	33	0	33  33	33	31	
0
31	0	33	31	0	0	0	0	0	0	33	0	33	0	33	0	0   33	33  33  33	33	33	33	33	33	0	33	33	0	33	33	33	33
31	0	33	29	29	29	29	29	29	29	29	33	0	33	0	33	33	0	33	33	33	33	33	33	33	33	0	0	33	0	0	33	33	33
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	33	0	33	33	0	0	0	33	33	33	0	33	33	0	0	33	33	33
33	33	0	33	33	33	33	33	33	33	33	33	33	33	0	33	0	0	0	33	33	0	32	0	0	0	33	0	33	33	0	0	33	33	33
33	33	0	33	29	29	29	29	29	29	29	29	29	33	0	33	0	33	33	33	33	0	32	33	33	0	33	0	33	33	0	0	33	33	33
33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	33	29	29	33	0	32	33	33	0	33	0	33	33	0	0	33	33	33
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	0	0	0	0	0	0	32	33	33	0	0	0	33	33	0	0	33	33	33 
99	99	99	99	99	99	99	99	99	99	99	99	99	33	33	33  33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33  33  33  33
99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99  99	99	99	99  99
99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99  99	99	99	99  99
99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99  99	99	99	99  99
99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99  99	99	99	99  99
99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99	99	99	99	99	99	99	99	99	99  99	99	99	99  99	99	99	99  99
99 99  99  99  99  99  99 13    19  19  19  19  19  19  19  19  19  19  18  19  16  99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 21 18 18  18  18   18 18 18 18 18 18 18 18 22 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 21 18  18 18  18   18 18 18 18 18 18 18 18 22 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 21 18  18 18  18   18 18 18 18 18 18 18 18 22 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 21  18 18 18  18   18 18 18 18 18 18 18 18 22 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 21  18 18 18  18   18 18 18 18 18 18 18 18 22 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 21  18 18 18  18   18 18 18 18 18 18 18 18 22 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 21 18  18 18  18   18 18 18 18 18 18 18 18 22 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 21 18  18 18  18   18 18 18 18 18 18 18 18 22 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 21 18  18 18  18   18 18 18 18 18 18 18 18 22 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
99 99  99  99  99  99  99 14 20 20  20  20   20 20 20 20 20 20 20 20 17 99  99  99  99  99  99  99  99  99  99  99  99  99  99  
